"id","review_text","rating","product_release_id","body_intensity","acidity_intensity","sweetness_intensity","finish_intensity","created_at","updated_at"
1099,"",5.0,578,0.0,0.0,0.0,0.0,2020-04-09 12:14:48.546,2020-04-09 12:14:48.546
1100,Caffeine kick in the pants! Very intense.,3.5,579,0.0,0.0,0.0,0.0,2020-04-10 01:20:41.393,2020-04-10 01:20:41.393
1101,"",3.0,577,0.0,4.0,1.0,2.0,2020-04-10 01:34:49.213,2020-04-10 01:34:49.213
1102,"",4.0,2712,0.0,0.0,0.0,0.0,2020-04-11 14:01:17.654,2020-04-11 14:01:17.654
1103,"",4.0,1274,0.0,0.0,0.0,0.0,2020-04-11 14:19:55.569,2020-04-11 14:20:42.299
1104,"",3.5,499,3.0,2.0,4.0,3.0,2020-04-12 15:45:38.158,2020-04-12 15:45:38.158
1105,"",3.5,2841,0.0,0.0,0.0,0.0,2020-04-12 22:57:25.551,2020-04-12 22:57:25.551
1106,"Really enjoyed every cup of this. Milk chocolate and a bit of biscuit, cherry cola, sweet and clean with the right amount of acidity ",4.0,4159,3.0,3.0,4.0,4.0,2020-04-13 13:51:26.911,2020-04-13 13:51:26.911
1107,"",1.0,4063,2.0,3.0,3.0,0.0,2020-04-15 05:20:27.393,2020-04-15 05:20:27.393
1108,"",1.0,1235,0.0,0.0,0.0,0.0,2020-04-15 05:21:10.882,2020-04-15 05:21:10.882
1109,Unique,5.0,2796,3.0,2.0,5.0,4.0,2020-04-16 03:55:56.708,2020-04-16 03:57:21.394
1110,"Brewed initially at a 19:1 ratio, I put this coffee through it's paces. Initially I thought there was some roastiness coming through but that quickly gave way to a blood orange forefront, a dark chocolate mid body, wrapped in a chewy green apple acidity. Feels like you let a piece of blood orange dark chocolate melt in your mouth, lingering for a short time, but a damn good time, leaving you wanting more.",4.5,4236,2.0,5.0,3.0,2.0,2020-04-02 14:49:16.596,2020-04-02 14:49:16.596
1111,"Absolute banger! Currently enjoying as a cold brew. Loads of sweetness and still a bit of a punch of berry acidity with a hint of lemon.

Brewed 1:11 (73g : 800ml) for 18 hours in the fridge.",4.0,4238,3.0,2.0,5.0,2.0,2020-04-11 14:29:48.108,2020-04-11 14:29:48.108
1112,"",5.0,620,0.0,0.0,0.0,0.0,2020-04-18 22:04:44.254,2020-04-18 22:04:44.254
1113,"",5.0,4236,3.0,1.0,4.0,5.0,2020-04-18 22:06:35.156,2020-04-18 22:06:35.156
1114,Fits nice with a Moka from Bialetti and a Comandante grinder set up on 18clicks ,4.0,2869,3.0,4.0,4.0,2.0,2020-04-19 13:06:34.896,2020-04-19 13:06:34.896
1115,"",4.5,4238,3.0,2.0,5.0,2.0,2020-04-20 13:59:22.036,2020-04-20 14:06:30.332
1116,"Almost as good as the best Ethiopian naturals! I prepped it in a Perfect Clever and it really brought out the sweetness. I also prefer super hot coffee, so it was made into an insulated cup. The chocolate bar tones might come out as it cools, but I didn’t let it cool. ",5.0,4156,3.0,4.0,4.0,5.0,2020-04-20 20:41:25.490,2020-04-20 20:41:25.490
1117,"First brew of this and oh my am I excited! The aroma freshly ground is intoxicating. Kitkat wafer, strawberry and cream for days.

I think I brewed it a little under but it’s still punching with flavour. Excited to dial this in more! The tasting notes on this on were bang on. ",4.0,4156,2.0,2.0,4.0,3.0,2020-04-21 13:50:31.543,2020-04-21 13:50:31.543
1118,"",4.0,1488,2.0,4.0,4.0,3.0,2020-04-21 16:03:23.181,2020-04-21 16:03:23.181
1119,"First brew of this and so far I’m enjoying quite a bit. Still need to dial it in but we’re off to a good start. Reminds me of carnation hot chocolate with a bit of marshmallow.

Brewed using the WAC 2017 Champ aeropress recipe.

Excited to brew this again with my V60!",3.5,4159,3.0,2.0,3.0,2.0,2020-04-21 17:34:24.455,2020-04-21 17:34:24.455
1120,"Very nice, balanced coffee, the notes are spot on. Great for espresso, both with and without milk. ",4.5,3617,4.0,3.0,4.0,3.0,2020-04-22 12:17:51.950,2020-04-22 12:17:51.950
1121,"",2.5,763,4.0,3.0,2.0,2.0,2020-04-22 12:20:52.760,2020-04-22 12:20:52.760
1122,"A nice classic washed Ethiopian! I went a little too fine on my grind this morning, still need to dial it in. Has a ton of potential though. Excited for this one!

Lots of black tea, subtle lemon acidity and dark chocolate (which I suspect will get clearer as I dial in).

Brewed on a Kalita 185, temp 92c, time 3:45.",3.5,3929,3.0,2.0,2.0,3.0,2020-04-22 13:47:06.649,2020-04-22 13:47:06.649
1123,"Much better brew today with my Chemex. Very even extraction with a tea-like body.

A little bitterness on the linger but it reminds me of eating some bittersweet chocolate chips. Not very acidic, almost like orange infused chamomile tea with a hint of raisin.

Method: Chemex
Temp: 96c
Time: 5:25
Ratio: 1:17 (30g : 510ml)
Recipe: Hoffman
Grind: 16 on my encore",3.5,4159,2.0,2.0,1.0,2.0,2020-04-23 13:47:02.532,2020-04-23 13:47:02.532
1124,"1:15
16:240g",5.0,620,0.0,0.0,0.0,0.0,2020-04-23 20:42:16.793,2020-04-23 20:42:16.793
1125,"",4.0,2197,2.0,2.0,3.0,4.0,2020-04-24 00:06:34.453,2020-04-24 00:06:34.453
1126,Notes of cardamom maybe,3.5,3057,3.0,4.0,3.0,3.0,2020-04-24 09:13:20.271,2020-05-11 13:07:57.612
1127,"Not really my style of coffee. I knew that when I bought it—Indonesian coffees are typically too earthy for me—but I wanted to try it since it’s washed and not wet hulled.

There’s some cleanliness to it and it’s got a little acidic kick but it’s still very earthy. If that’s you’re thing you’ll probably love it! Still need to dial it in but it’s solid.

Method: Chemex
Temp: 96
Time: 5:45
Grind: 16 on encore
Method: Hoffman
Ratio: 1:17 (30g : 510ml)",3.0,4155,4.0,3.0,2.0,2.0,2020-04-25 13:03:02.654,2020-04-25 13:03:02.654
1128,"1:16, v60",5.0,4238,3.0,3.0,4.0,2.0,2020-04-26 14:03:16.124,2020-04-26 14:03:16.124
1129,"",5.0,4236,0.0,0.0,0.0,0.0,2020-04-27 15:33:32.179,2020-04-27 15:33:32.179
1130,"",4.5,4236,0.0,0.0,0.0,0.0,2020-04-27 20:12:36.216,2020-04-27 20:12:36.216
1131,"Spicy, fruity, chocolate and clean. A wonderful round body with a tea-like quality to it. Probably my favourite mouthfeel in coffee.

Reminds me a bit of 70% chocolate with ancho chillies in it and some cranberries.

Method: Mountain Dripper (155 filters)
Time: 2:40
Temp: 96c
Grind: 16 on Encore
Ratio: 1:15 (20g : 300ml)
Recipe: 60ml bloom for 45s, pour to 160ml let drain until 1:15, pour to 300ml finish at 2:40.",4.0,3929,3.0,4.0,2.0,3.0,2020-04-28 14:14:05.074,2020-04-28 14:14:05.074
1132,"",5.0,1286,0.0,0.0,0.0,0.0,2020-04-28 15:42:40.983,2020-04-28 15:42:40.983
1133,"",5.0,8,4.0,3.0,3.0,3.0,2020-04-29 01:39:58.140,2020-04-29 01:39:58.140
1134,"Didn’t realize this was their signature blend, it’s BUTTERY. I don’t pick up a lot of chocolate or citrus, but it has great balance and mouthfeel. For someone who usually just wants dark on dark flavor, this was an unexpected treat for a random grocery store pickup. ",4.0,1402,5.0,3.0,2.0,4.0,2020-04-29 16:07:44.594,2020-04-29 16:48:39.137
1135,"Nice
",4.0,48,3.0,3.0,4.0,3.0,2020-05-04 01:20:46.692,2020-05-04 01:20:46.692
1136,"",5.0,2841,0.0,0.0,0.0,0.0,2020-05-07 16:53:16.987,2020-05-07 16:53:16.987
1137,"",5.0,340,3.0,3.0,5.0,5.0,2020-05-07 17:37:18.484,2020-05-07 17:37:18.484
1138,"",5.0,3369,3.0,4.0,4.0,4.0,2020-05-08 14:36:25.619,2020-05-08 14:36:25.619
1139,"",3.0,2228,3.0,3.0,3.0,3.0,2020-05-08 14:37:36.372,2020-05-08 14:37:36.372
1140,"",4.0,2350,4.0,3.0,4.0,4.0,2020-05-08 14:48:24.260,2020-05-08 14:48:24.260
1141,"",4.0,3131,3.0,3.0,4.0,4.0,2020-05-08 14:57:03.118,2020-05-08 14:57:03.118
1142,"",3.5,4143,0.0,0.0,0.0,0.0,2020-05-10 00:39:39.279,2020-05-10 00:39:39.279
1143,"",4.0,2927,0.0,0.0,0.0,0.0,2020-05-10 00:39:55.259,2020-05-10 00:39:55.259
1144,"",4.0,2393,0.0,0.0,0.0,0.0,2020-05-10 00:40:10.408,2020-05-10 00:40:10.408
1145,"",3.5,3152,3.0,4.0,3.0,3.0,2020-05-10 10:11:33.778,2020-05-13 15:37:45.232
1146,Great,5.0,2228,3.0,2.0,3.0,3.0,2020-05-10 17:45:50.731,2020-05-10 17:45:50.731
1147,"",5.0,2401,3.0,4.0,3.0,2.0,2020-05-10 17:48:07.190,2020-05-10 17:48:07.190
1148,"",5.0,2004,4.0,4.0,3.0,4.0,2020-05-10 17:51:26.160,2020-05-10 17:51:26.160
1149,"",5.0,3196,2.0,3.0,4.0,4.0,2020-05-10 17:58:04.185,2020-05-10 17:58:04.185
1150,"Good, not great, dark roast. The molasses comes through nicely and it hits the tongue well, but the taste doesn’t linger long enough or hit quite hard enough. ",3.0,4139,3.0,3.0,2.0,1.0,2020-05-11 20:31:09.100,2020-05-14 15:17:21.256
1151,Beautiful Decaf that carries the flavours from the origin to your cup.  Props to Swiss Water for processing this lot.,4.0,3667,3.0,4.0,5.0,3.0,2020-05-11 20:39:15.906,2020-05-11 20:39:15.906
1152,Amazingly complex and sweet coffee.  One of my favourites from 2019.,5.0,3666,4.0,4.0,5.0,5.0,2020-05-11 20:43:21.423,2020-05-11 20:43:21.423
1153,Deep stewed red fruit notes.  Plums and wine.,4.0,4216,3.0,3.0,4.0,3.0,2020-05-11 21:06:36.725,2020-05-11 21:06:36.725
1154,BANGER,5.0,2733,4.0,2.0,5.0,4.0,2020-05-11 21:09:01.921,2020-05-11 21:09:01.921
1155,This tastes like Grape Fanta.  It’s amazing.  ,5.0,2734,4.0,2.0,5.0,4.0,2020-05-11 21:10:24.601,2020-05-11 21:10:24.601
1156,"I love Ismael Hassan/Kayon Mountain Farm beans. Every lot is different. And while this isn’t the best one I’ve ever had, it’s really, really delicious. Pop Coffee Works does a mean roast and certainly lives up to their award-winning reputation with this one.",4.0,4256,2.0,4.0,4.0,2.0,2020-05-12 13:21:11.853,2020-05-12 13:21:11.853
1158,"",5.0,3540,0.0,0.0,0.0,0.0,2020-05-14 21:08:27.888,2020-05-14 21:08:27.888
1159,Really enjoyed the aroma. Flavor notes are spot on though I didn’t have the distinct blueberry and raisin. ,5.0,4174,3.0,3.0,4.0,3.0,2020-05-19 12:58:03.852,2020-05-19 12:58:03.852
1160,"1:16
4:30
",3.0,206,0.0,0.0,0.0,0.0,2020-05-20 16:00:15.078,2020-06-13 19:18:57.122
1161,"Really great balanced coffee, made in chemex.",4.0,1030,1.0,3.0,3.0,1.0,2020-05-21 11:52:25.113,2020-05-21 11:52:25.113
1162,"Still dialing in but enjoying it so far. A nice balanced Honduran. A little on the roasty side. Need to play with variables to subdue those notes. Nice amount of black tea and some grapefruit acidity.

Method: V60
Ratio: 1:18
Time: 4:30
Temp: 96c
Grind: 14 on Encore
Routine: Hoffman",3.0,4242,3.0,3.0,2.0,2.0,2020-05-21 13:31:07.472,2020-05-21 13:31:07.472
1163,"",4.5,4058,0.0,0.0,0.0,0.0,2020-05-22 12:41:53.524,2020-05-22 12:41:53.524
1164,"1:16. 3:15",5.0,4403,0.0,0.0,0.0,0.0,2020-05-22 18:41:24.679,2020-05-22 18:41:24.679
1165,"Diner Coffee Rating (1-10): 2
Too acidic and too much longer for diner coffee",3.0,1404,2.0,3.0,1.0,3.0,2020-05-23 19:37:12.837,2020-08-30 19:06:31.164
1166,"",5.0,4375,4.0,1.0,4.0,4.0,2020-05-25 14:01:32.142,2020-05-25 14:01:32.142
1167,"Delicious. I’m in love with this coffee right now. Jammy, round, floral and sweet as hell.

Method: V60
Routine: Hoffman
Temp: 98c
Time: 3:40
Ratio: 1:15 (16g : 240ml)
Grind: 14 on Encore",4.5,4391,4.0,3.0,4.0,3.0,2020-05-26 15:02:44.269,2020-05-26 15:02:44.269
1168,"Blueberry yogurt would be the extra flavor call I wish I could write down on this app. This Burundi is soooo chocolatey, it’s insane. By far one of the best coffees I’ve had. Especially for a natural. It’s the Canadian 🇨🇦 roasters 2nd year of buying this coffee, and they plan on purchasing again next season ❤️ Do yourself a favor and cop a bag!! ",5.0,4174,5.0,4.0,4.0,5.0,2020-05-27 00:37:45.181,2020-05-27 00:37:45.181
1169,"One of my all time favorite coffees. I had to put Hazelnut because there wasn’t a Macadamia nut option. When nuts and fruit can harmoniously balance the way they did in this coffee, it’s an incredible experience. Costa Rica 🇨🇷 FTW! ",5.0,3618,3.0,4.0,3.0,5.0,2020-05-27 01:00:34.776,2020-05-27 01:00:34.776
1170,"",4.0,4448,4.0,2.0,4.0,3.0,2020-05-28 13:38:44.856,2020-05-28 13:38:44.856
1172,Flash brewed this 1:10. Really enjoyed it cold. Java beans look so different from what I’m used to. ,4.0,4395,0.0,3.0,4.0,3.0,2020-05-28 16:15:39.316,2020-06-13 19:19:15.116
1173,I’ve both flash brewed this and made it warm this past week and this may be one of my all time favourites. The flavours are complex and fruit and kaito does a great job at preserving its funkiness. ,5.0,4403,2.0,4.0,4.0,2.0,2020-05-28 16:19:13.169,2020-05-28 16:19:13.169
1174,Was surprised how good the first sip was and the next few didn't disappoint either. This is excellent as a morning brew or after dinner java. Highly recommend it to those who enjoy a sweet brew.,5.0,4262,3.0,1.0,4.0,3.0,2020-05-29 02:46:51.325,2020-05-29 02:46:51.325
1175,It’s hard to have a favorite roaster but Wendelboe is up there. ,5.0,4185,3.0,3.0,4.0,3.0,2020-05-29 21:55:33.492,2020-05-29 21:55:33.492
1176,"",4.0,3374,2.0,4.0,4.0,2.0,2020-06-02 10:06:10.980,2020-06-02 10:06:10.980
1177,Apparently omni-roast but this is way too dark for pourover even with my European taste bias. ,1.0,1529,5.0,3.0,1.0,5.0,2020-06-08 16:37:48.378,2020-06-08 16:37:48.378
1178,"Brewed 1:16 with v60.

Rich, chocolatey with really strong and defined hints of cherry. Found earthy flavours a bit too strong as it cooled. 

Ps. This was delivered within HOURS of ordering it. 

(6clicks, full boil)",3.0,4598,4.0,2.0,5.0,4.0,2020-06-08 18:57:12.661,2020-06-13 19:19:54.553
1179,"",3.5,4346,0.0,0.0,0.0,0.0,2020-06-10 13:20:52.175,2020-06-10 13:20:52.175
1184,"First brew of this. Has a really nice sweetness, like a milk chocolate coated almond and a good amount of lime/pomegranate acidity. Very tart.

Brew method: Kalita 185
Grind: 14 on Encore
Temp: 100c
Time: 2:50
Ratio: 1:15 (20g : 300ml)
Recipe:
60ml bloom for 45s
Pour to 160ml
@ 1:20 pour to final weight
Shake Kalita lightly to ensure flat bed",3.0,4411,3.0,4.0,4.0,3.0,2020-06-11 19:07:14.683,2020-06-11 19:07:14.683
1185,Wild and funky. High sweetness. Cotton candy and partridgeberry jam. ,5.0,4431,4.0,4.0,5.0,4.0,2020-06-12 01:37:40.729,2020-06-12 01:37:40.729
1186,"This coffee is my ideal morning cup. Slightly sweet rich fruit notes, with an amazing mouthfeel and olive-like aftertaste. The coffee isn’t going to blow you out of the water with crazy acidity, and is a great day-starter. Well-roasted Indonesian coffees are few and far between these days, but this one was knocked out of the park!",4.0,4155,3.0,2.0,3.0,2.0,2020-06-12 14:03:09.597,2020-06-12 14:03:09.597
1187,"First brew as an espresso and I almost nailed the recipe. This takes me back to The Weekenders cafe in Japan where I had an EK43 espresso shot using an Ethiopian coffee from the same region.

Beautiful grape and bergamot acidity with a brown sugar and cacao finish. A hint of chamomile tea in there as well. Balanced, sweet, delicious.

Method: Breville Barista Express
Grind: 6 outer 5 inner ring.
Ratio: 1:2 (14g : 28ml)
Total Time: 25.5s
Pre-infusion: 8s",4.0,4412,3.0,4.0,3.0,3.0,2020-06-12 14:20:54.303,2020-06-12 14:20:54.303
1188,"",5.0,3603,0.0,0.0,0.0,0.0,2020-06-12 17:09:22.882,2020-06-12 17:09:22.882
1189,"",4.0,4580,3.0,4.0,4.0,4.0,2020-06-15 15:18:21.250,2020-06-15 15:18:31.645
1190,Tasty as pour over but would be better fit for espresso. Pretty forgiving coffee. Taste like vanilla ice cream,4.0,3490,3.0,1.0,4.0,3.0,2020-06-16 18:23:15.122,2020-06-16 18:24:48.521
1191,"",3.5,4395,2.0,5.0,3.0,4.0,2020-06-16 20:34:50.395,2020-06-16 20:35:03.389
1192,"",4.0,2929,2.0,4.0,3.0,4.0,2020-06-17 08:41:54.842,2020-06-17 08:41:54.842
1193,One of the great kenyan coffee out there with different roasting brings new flavor spectrum,4.0,2083,2.0,4.0,4.0,4.0,2020-06-17 08:55:57.388,2020-06-17 08:55:57.388
1194,"",4.0,3428,0.0,0.0,0.0,0.0,2020-06-23 17:56:31.350,2020-06-23 17:56:31.350
1195,"Incredible for decaf. Great flavor, silky smoothe. ",4.0,577,0.0,0.0,0.0,0.0,2020-06-23 18:03:37.784,2020-06-23 18:03:37.784
1196,"Really strong berry profile. 

20 clicks (encore)
96c
1:16 25g:400ml
V60

3m20s",5.0,4403,2.0,4.0,3.0,2.0,2020-06-25 19:23:56.822,2020-06-28 17:58:39.809
1197,"15 clicks encore
V60
96 degrees
4:20",3.5,1997,0.0,0.0,0.0,0.0,2020-06-26 00:38:38.157,2020-06-26 00:48:36.357
1198,"",4.5,4411,0.0,0.0,0.0,0.0,2020-06-26 07:29:47.457,2020-06-26 07:29:47.457
1200,"14 clicks encore
V60
96c

30:480
1:15
4:40
",4.0,4239,0.0,0.0,0.0,0.0,2020-06-27 13:56:48.178,2020-06-28 13:57:06.721
1201,"1;50
16g:128ml +160ml ice
1:8+10 flash brew 
20 clicks",4.0,4403,0.0,0.0,0.0,0.0,2020-06-27 21:03:59.775,2020-06-27 21:03:59.775
1202,"A nice amount of sweetness and very tea like it’s body. It feels like a strawberry tea with a splash of milk and a touch of brown sugar. There’s a bit of earthiness but it’s a welcome edition to push that tea aspect of the coffee forward.

Recipe

Method: Aeropress (not inverted)
Ratio: 1:10 (20g : 200ml) diluted to 1:18
Temp: 98c
Grind: 10 on my encore
Routine:
- Fill cup with difference of water (160ml)
- Place Aeropress on top of receptacle and fill with grounds
- Pour 200ml and stir constantly until 45s passed
- Place plunger into Aeropress and pull back to create minor suction
- at 1:15 start plunging until you hear the first hiss (should be finished around 2:00)
",3.5,4573,2.0,3.0,3.0,2.0,2020-06-28 17:08:28.729,2020-06-28 17:08:28.729
1203,"Wow. I was curious about how fruity I could make this coffee taste. I turned the temp down to 94 degrees and got something that tasted like orange juice?!? Probably a little too underextracted for most, but I’m really enjoying it. 

20 clicks (encore)
94c
1:16 30g:480ml
V60

3m30s",5.0,4403,2.0,5.0,3.0,3.0,2020-07-01 16:29:30.184,2020-07-01 16:30:21.245
1204,Delicious coffee. One of the best Burundi coffees I've had. Would buy again,4.0,4571,4.0,2.0,3.0,3.0,2020-07-02 19:31:21.727,2020-07-02 19:31:21.727
1205,Had such a delicious strawberry wafer cookie taste. Could not get enough of this one!,5.0,4156,3.0,4.0,4.0,4.0,2020-07-02 19:33:18.872,2020-07-02 19:33:18.872
1206,"",4.0,3374,3.0,4.0,4.0,4.0,2020-07-05 11:03:29.697,2020-07-05 11:03:29.697
1207,"Tasted in a blind cupping. Tasted like an everyday cup of coffee. Hits pretty bright, but very mellow and low acidity",3.0,4155,2.0,1.0,3.0,2.0,2020-07-05 22:11:53.230,2020-07-05 22:11:53.230
1208,"Tasted in a blind cupping. Black tea stood out, aroma is quite strong and unpleasant. I found it wine-like, with dried fruit notes. Body was nutty and sharp. Finish was fruity and bright. Cup is still very complex when cold. Great drinker!",3.5,3929,3.0,3.0,4.0,3.0,2020-07-05 22:17:25.109,2020-07-05 22:17:25.109
1209,"Tasted in a blind cupping. Great 6am kind of cup. Came off as sweet, candy-like, strawberry notes. Grapefruit stood out, as well as key lime and nectarine. Reminded me of cheesecake. Fantastic cold.",4.5,4571,3.0,4.0,4.0,2.0,2020-07-05 22:23:58.541,2020-07-05 22:23:58.541
1210,"Tasted in a blind cupping. First notes were of sour patch candy, and dry hopped sour beer. Really mellow and very little acidity. Reminds me of artificial fruit, orange drop candy. Nice tangy finish. Really interesting cup!",4.0,4219,2.0,3.0,4.0,2.0,2020-07-05 22:30:10.585,2020-07-05 22:30:10.585
1211,Chocolate notes while you sip it. Peanut butter notes linger shortly after each sip. Excellent after dinner java.,4.0,4509,3.0,1.0,4.0,3.0,2020-07-06 01:35:33.912,2020-07-06 01:35:33.912
1212,"First shot of espresso. 1:2.3 (17g : 39ml) finished in 32s. Grind 9 on Barista Express.

Need to tweak the recipe. Acidity is high. Would like to push the extraction a bit more to bring out more sweetness.",3.0,4579,3.0,4.0,2.0,3.0,2020-07-07 13:27:29.728,2020-07-07 13:27:29.728
1213,"94*c 
18 clicks encore
16g:256ml",4.5,4396,3.0,5.0,3.0,2.0,2020-07-07 16:02:02.709,2020-07-07 16:23:08.101
1214,"Encore 16 clicks
94*C
V60
3:15
1:16
20g:320ml",5.0,4572,0.0,0.0,0.0,0.0,2020-07-08 18:05:10.049,2020-07-08 18:05:10.049
1215,"3min 20s",4.0,4396,0.0,0.0,0.0,0.0,2020-07-15 12:42:42.011,2020-07-15 12:42:42.011
1216,"Just like most north American roasts: dark, ashy, hard to taste the coffee. ",2.0,802,4.0,3.0,2.0,5.0,2020-07-15 15:13:42.338,2020-07-15 15:14:23.383
1217,"Easy to get a roasty flavour. Had to back off grind quite a bit.

Fairly balanced as an espresso so far.

GS: 9 Breville Barista Express
Time: 35s
Ratio: 1:2.5 (16g : 40ml)",3.0,4580,3.0,4.0,2.0,3.0,2020-07-16 13:03:29.386,2020-07-16 13:03:29.386
1218,"",5.0,4589,0.0,0.0,0.0,0.0,2020-07-16 13:19:42.101,2020-07-16 13:19:42.101
1219,"",5.0,4430,3.0,2.0,5.0,0.0,2020-07-16 15:44:45.896,2020-07-16 15:44:45.896
1220,"",5.0,4583,0.0,0.0,0.0,0.0,2020-07-17 12:54:55.955,2020-07-17 12:54:55.955
1221,"Well balanced, sweet, nutty and the right amount of acidity. Brewed as an espresso.

Grind: 1 on Encore (M2 Burr)
Ratio: 1:2.5 (16g : 40ml)
Time: 37s (10s pre-infusion)
Machine: Breville Barista Express",4.0,4239,3.0,2.0,2.0,3.0,2020-07-18 14:47:00.600,2020-07-18 15:01:41.162
1222,"Fruit juice with a hint of chocolate.

Method: Chemex
Ratio: 1:17.5 (30g : 525ml)
Grind: 18 Encore (M3 Burrs)
Time: 6:20
Temp: 88c
Routine: Hoffmann",4.0,4403,2.0,2.0,3.0,2.0,2020-07-19 13:59:58.663,2020-07-19 14:05:22.296
